PASSENGERS,DISTANCE,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,YEAR,QUARTER,MONTH
0.00,54.00,8C,Air Transport International,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2022,4,10
0.00,54.00,8C,Air Transport International,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,2,4
0.00,54.00,8C,Air Transport International,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,3,8
0.00,54.00,8C,Air Transport International,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,3,9
0.00,54.00,8C,Air Transport International,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,4,12
0.00,54.00,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2022,4,10
0.00,54.00,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2022,4,10
0.00,54.00,ABX,ABX Air Inc,11193,CVG,"Cincinnati, OH",KY,12324,ILN,"Wilmington, OH",OH,2022,4,12
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,1,1
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,3,7
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,3,9
0.00,54.00,ABX,ABX Air Inc,12324,ILN,"Wilmington, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,4,12
0.00,70.00,YV,Mesa Airlines Inc.,10874,CAK,"Akron, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,1,3
0.00,71.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",OH,11066,CMH,"Columbus, OH",OH,2022,1,3
0.00,71.00,YX,Republic Airline,11267,DAY,"Dayton, OH",OH,11066,CMH,"Columbus, OH",OH,2022,1,3
0.00,71.00,YX,Republic Airline,11267,DAY,"Dayton, OH",OH,11066,CMH,"Columbus, OH",OH,2022,4,11
0.00,85.00,AMQ,Ameristar Air Cargo,11659,FDY,"Findlay, OH",OH,16091,YIP,"Detroit, MI",MI,2022,4,10
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,1,1
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,1,2
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,1,3
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,2,4
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,2,5
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,2,6
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,3,7
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,3,8
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,3,9
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,4,10
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,4,11
0.00,86.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14131,PKB,"Parkersburg, WV",WV,2022,4,12
0.00,90.00,AMQ,Ameristar Air Cargo,11823,FWA,"Fort Wayne, IN",IN,11267,DAY,"Dayton, OH",OH,2022,4,10
0.00,90.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,14131,PKB,"Parkersburg, WV",WV,11066,CMH,"Columbus, OH",OH,2022,1,2
0.00,95.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11042,CLE,"Cleveland, OH",OH,11433,DTW,"Detroit, MI",MI,2022,1,2
0.00,95.00,5X,United Parcel Service,11042,CLE,"Cleveland, OH",OH,11433,DTW,"Detroit, MI",MI,2022,4,11
0.00,95.00,5X,United Parcel Service,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,4,11
0.00,95.00,5X,United Parcel Service,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,4,12
0.00,95.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,4,11
0.00,95.00,SY,Sun Country Airlines d/b/a MN Airlines,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,1,2
0.00,95.00,UA,United Air Lines Inc.,11433,DTW,"Detroit, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,1,1
0.00,99.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,10874,CAK,"Akron, OH",OH,2022,4,12
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,1,1
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,1,2
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,1,3
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,2,4
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,2,5
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,2,6
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,3,7
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,3,8
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,3,9
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,4,10
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,4,11
0.00,99.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,11577,ERI,"Erie, PA",PA,2022,4,12
0.00,102.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",13105,LUK,"Cincinnati, OH",OH,11066,CMH,"Columbus, OH",OH,2022,4,10
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,1,1
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,1,2
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,2,5
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,2,6
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,3,7
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,3,8
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,3,9
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,4,10
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,4,11
0.00,102.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,12917,LCK,"Columbus, OH",OH,2022,4,12
0.00,102.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,12223,HTS,"Ashland, WV",WV,2022,1,1
0.00,102.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,12223,HTS,"Ashland, WV",WV,2022,3,8
0.00,102.00,SY,Sun Country Airlines d/b/a MN Airlines,11066,CMH,"Columbus, OH",OH,13105,LUK,"Cincinnati, OH",OH,2022,1,2
0.00,104.00,KLQ,Kalitta Charters II,11042,CLE,"Cleveland, OH",OH,16091,YIP,"Detroit, MI",MI,2022,2,6
0.00,104.00,KLQ,Kalitta Charters II,11042,CLE,"Cleveland, OH",OH,16091,YIP,"Detroit, MI",MI,2022,4,10
0.00,106.00,5X,United Parcel Service,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2022,1,3
0.00,106.00,5X,United Parcel Service,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2022,2,6
0.00,106.00,UA,United Air Lines Inc.,11042,CLE,"Cleveland, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,3,8
0.00,106.00,UA,United Air Lines Inc.,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2022,2,6
0.00,106.00,UA,United Air Lines Inc.,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2022,3,7
0.00,106.00,YV,Mesa Airlines Inc.,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2022,3,8
0.00,106.00,YX,Republic Airline,11042,CLE,"Cleveland, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,2,6
0.00,106.00,YX,Republic Airline,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2022,1,3
0.00,106.00,YX,Republic Airline,14122,PIT,"Pittsburgh, PA",PA,11042,CLE,"Cleveland, OH",OH,2022,3,8
0.00,107.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,1,1
0.00,107.00,KAQ,Kalitta Air LLC,12917,LCK,"Columbus, OH",OH,11193,CVG,"Cincinnati, OH",KY,2022,1,1
0.00,111.00,FX,Federal Express Corporation,11267,DAY,"Dayton, OH",OH,12339,IND,"Indianapolis, IN",IN,2022,2,4
0.00,111.00,FX,Federal Express Corporation,11267,DAY,"Dayton, OH",OH,12339,IND,"Indianapolis, IN",IN,2022,4,12
0.00,111.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,11267,DAY,"Dayton, OH",OH,2022,2,4
0.00,111.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,11267,DAY,"Dayton, OH",OH,2022,4,12
0.00,111.00,KLQ,Kalitta Charters II,16091,YIP,"Detroit, MI",MI,13255,MFD,"Mansfield, OH",OH,2022,2,6
0.00,112.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,12223,HTS,"Ashland, WV",WV,13105,LUK,"Cincinnati, OH",OH,2022,1,2
0.00,112.00,UA,United Air Lines Inc.,11042,CLE,"Cleveland, OH",OH,11066,CMH,"Columbus, OH",OH,2022,3,9
0.00,112.00,UA,United Air Lines Inc.,11066,CMH,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2022,3,8
0.00,112.00,YX,Republic Airline,11042,CLE,"Cleveland, OH",OH,11066,CMH,"Columbus, OH",OH,2022,2,6
0.00,112.00,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2022,2,6
0.00,112.00,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2022,3,8
0.00,115.00,YX,Republic Airline,11193,CVG,"Cincinnati, OH",KY,11066,CMH,"Columbus, OH",OH,2022,4,11
0.00,124.00,5X,United Parcel Service,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,3,7
0.00,124.00,5X,United Parcel Service,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,3,9
0.00,124.00,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2022,2,5
0.00,124.00,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2022,4,12
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,1,1
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,1,2
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,1,3
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,2,4
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,2,5
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,2,6
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,3,7
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,3,8
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,3,9
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,4,10
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,4,11
0.00,124.00,FX,Federal Express Corporation,11042,CLE,"Cleveland, OH",OH,12917,LCK,"Columbus, OH",OH,2022,4,12
0.00,124.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11042,CLE,"Cleveland, OH",OH,2022,1,1
0.00,125.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11986,GRR,"Grand Rapids, MI",MI,15295,TOL,"Toledo, OH",OH,2022,1,1
0.00,133.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",10874,CAK,"Akron, OH",OH,11433,DTW,"Detroit, MI",MI,2022,1,3
0.00,133.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",10874,CAK,"Akron, OH",OH,11433,DTW,"Detroit, MI",MI,2022,3,7
0.00,136.00,8C,Air Transport International,12324,ILN,"Wilmington, OH",OH,14730,SDF,"Louisville, KY",KY,2022,4,12
0.00,136.00,8C,Air Transport International,14730,SDF,"Louisville, KY",KY,12324,ILN,"Wilmington, OH",OH,2022,4,12
0.00,138.00,FX,Federal Express Corporation,12223,HTS,"Ashland, WV",WV,11267,DAY,"Dayton, OH",OH,2022,1,1
0.00,141.00,AMQ,Ameristar Air Cargo,11823,FWA,"Fort Wayne, IN",IN,13255,MFD,"Mansfield, OH",OH,2022,2,6
0.00,144.00,AMQ,Ameristar Air Cargo,14730,SDF,"Louisville, KY",KY,11267,DAY,"Dayton, OH",OH,2022,4,10
0.00,145.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,2,4
0.00,145.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,4,10
0.00,145.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,4,11
0.00,145.00,YV,Mesa Airlines Inc.,11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,3,8
0.00,145.00,YX,Republic Airline,11066,CMH,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,1,3
0.00,145.00,YX,Republic Airline,14122,PIT,"Pittsburgh, PA",PA,11066,CMH,"Columbus, OH",OH,2022,1,3
0.00,145.00,YX,Republic Airline,14122,PIT,"Pittsburgh, PA",PA,11066,CMH,"Columbus, OH",OH,2022,2,6
0.00,150.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11066,CMH,"Columbus, OH",OH,11027,CKB,"Clarksburg/Fairmont, WV",WV,2022,1,2
0.00,150.00,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,4,11
0.00,150.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,14122,PIT,"Pittsburgh, PA",PA,2022,4,12
0.00,150.00,FX,Federal Express Corporation,14122,PIT,"Pittsburgh, PA",PA,12917,LCK,"Columbus, OH",OH,2022,1,1
0.00,153.00,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",11433,DTW,"Detroit, MI",MI,16133,YNG,"Youngstown/Warren, OH",OH,2022,1,1
0.00,155.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11433,DTW,"Detroit, MI",MI,11066,CMH,"Columbus, OH",OH,2022,4,10
0.00,158.00,AMQ,Ameristar Air Cargo,11066,CMH,"Columbus, OH",OH,16091,YIP,"Detroit, MI",MI,2022,3,9
0.00,158.00,AMQ,Ameristar Air Cargo,11066,CMH,"Columbus, OH",OH,16091,YIP,"Detroit, MI",MI,2022,4,10
0.00,158.00,KLQ,Kalitta Charters II,11066,CMH,"Columbus, OH",OH,16091,YIP,"Detroit, MI",MI,2022,3,9
0.00,158.00,KLQ,Kalitta Charters II,11066,CMH,"Columbus, OH",OH,16091,YIP,"Detroit, MI",MI,2022,4,10
0.00,158.00,KLQ,Kalitta Charters II,11066,CMH,"Columbus, OH",OH,16091,YIP,"Detroit, MI",MI,2022,4,11
0.00,160.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",11066,CMH,"Columbus, OH",OH,13453,MQJ,"Indianapolis, IN",IN,2022,4,12
0.00,163.00,AMQ,Ameristar Air Cargo,11058,CLU,"Columbus, IN",IN,12917,LCK,"Columbus, OH",OH,2022,4,12
0.00,164.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",12945,LEX,"Lexington, KY",KY,11066,CMH,"Columbus, OH",OH,2022,4,10
0.00,165.00,AMQ,Ameristar Air Cargo,16091,YIP,"Detroit, MI",MI,11267,DAY,"Dayton, OH",OH,2022,3,9
0.00,166.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",11267,DAY,"Dayton, OH",OH,11433,DTW,"Detroit, MI",MI,2022,1,1
0.00,166.00,FX,Federal Express Corporation,14696,SBN,"South Bend, IN",IN,11267,DAY,"Dayton, OH",OH,2022,1,1
0.00,167.00,5X,United Parcel Service,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,4,12
0.00,167.00,5X,United Parcel Service,12917,LCK,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2022,3,9
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,1,1
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,1,2
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,1,3
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,2,4
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,2,5
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,2,6
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,3,7
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,3,8
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,3,9
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,4,10
0.00,167.00,FX,Federal Express Corporation,11433,DTW,"Detroit, MI",MI,12917,LCK,"Columbus, OH",OH,2022,4,11
0.00,167.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2022,2,5
0.00,167.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2022,3,7
0.00,167.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,11433,DTW,"Detroit, MI",MI,2022,3,9
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,1,1
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,1,2
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,1,3
0.00,169.00,5X,United Parcel Service,12884,LAN,"Lansing, MI",MI,11042,CLE,"Cleveland, OH",OH,2022,4,12
0.00,170.00,AMQ,Ameristar Air Cargo,12917,LCK,"Columbus, OH",OH,16091,YIP,"Detroit, MI",MI,2022,4,11
0.00,170.00,FX,Federal Express Corporation,10654,BKW,"Beckley, WV",WV,12917,LCK,"Columbus, OH",OH,2022,4,12
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,1,1
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,1,2
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,1,3
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,2,4
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,2,5
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,2,6
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,3,7
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,3,8
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,3,9
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,4,10
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,4,11
0.00,179.00,FX,Federal Express Corporation,12339,IND,"Indianapolis, IN",IN,12917,LCK,"Columbus, OH",OH,2022,4,12
0.00,179.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,12339,IND,"Indianapolis, IN",IN,2022,1,1
0.00,179.00,FX,Federal Express Corporation,12917,LCK,"Columbus, OH",OH,12339,IND,"Indianapolis, IN",IN,2022,1,2
